col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,usage_int,usage_rmp
470,1,TypeB,37100,000000000000011111110000000000001111111000000000111111100000000001111111000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000,0,0,0,0
471,2,TypeB,37100,000000000000011111110000000000001111111000000000111111100000000001111111000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000,0,0,0,0
472,0,TypeA,55300,000000111111111100000000000000011111111110000000000000000000000000111111111100000000000000000000000000000111111111100000000000000000000001111111110000000000000000000000,0,0,0,15
473,1,TypeB,42400,000000000000000000000000000000000000011111111000000000000000011111111000000000000001111111100000000000000001111111100000000000000000000000001111111100000000000000000000,0,0,0,29
474,2,TypeB,42400,000000000000000000000000000000000000011111111000000000000000011111111000000000000001111111100000000000000001111111100000000000000000000000001111111100000000000000000000,0,0,0,34
475,3,TypeC,30800,000000000000000000000000000000000000000111111000000000000000000000000000111111000000000001111100000000000000011111100000000000000000000000001111110000000000000000000000,0,0,0,20
476,4,TypeC,30800,000000000000000000000000000000000000000111111000000000000000000000000000111111000000000001111100000000000000011111100000000000000000000000001111110000000000000000000000,0,0,0,19
477,0,TypeA,55600,000000000000000000000000000001111111111000000000000011111111110000000000000001111111110000000000011111111110000000000000000000000000000000000000000000001111111111000000,0,0,0,24
478,1,TypeB,39100,000000000001111111000000000000011111111000000000000000000000000000000000000000000001111111000000000111111110000000000000000000000000000000000000000000000001111111000000,0,0,0,6
479,2,TypeB,39100,000000000001111111000000000000011111111000000000000000000000000000000000000000000001111111000000000111111110000000000000000000000000000000000000000000000001111111000000,0,0,0,4
480,3,TypeC,29600,000000000000000000000000000000000111111000000000000011110000000000000000000000000000000000000000011111000000000000000000000000000000011111000000000000000000000111111000,0,0,0,19
481,4,TypeC,29600,000000000000000000000000000000000111111000000000000011110000000000000000000000000000000000000000011111000000000000000000000000000000011111000000000000000000000111111000,0,0,0,14
482,0,TypeA,57600,000011111111110000000000000001111111110000000000000000000000000111111111100000000000000000000000011111111110000000000000111111111000000000000000000000000000000000000000,0,0,0,47
483,1,TypeB,42400,000011111111000000000000000000000000011111111000000000000000000001111111100000000000000000000000000000000111111110000000000000011111111000000000000000000000000000000000,0,0,0,8
484,2,TypeB,42400,000011111111000000000000000000000000011111111000000000000000000001111111100000000000000000000000000000000111111110000000000000011111111000000000000000000000000000000000,0,0,0,16
485,3,TypeC,31300,000000000000000000000000000001111100000000000000000000000000011111100000000000000000000011111100000000000111110000000000000111111000000000000000000000000000000000000000,0,0,0,19
486,4,TypeC,31300,000000000000000000000000000001111100000000000000000000000000011111100000000000000000000011111100000000000111110000000000000111111000000000000000000000000000000000000000,0,0,0,22
487,0,TypeA,55600,000001111111111000000000000001111111110000000000000000000000000000000000001111111111000000000000000000000000000000000000111111110000000000000000111111111000000000000000,0,0,0,12
488,1,TypeB,38800,000000000001111111000000000001111110000000000000000000000000000000000000001111100000000000000000000000000000000000000000111111110000000000000000011111111000000000000000,0,0,0,3
489,2,TypeB,38800,000000000001111111000000000001111110000000000000000000000000000000000000001111100000000000000000000000000000000000000000111111110000000000000000011111111000000000000000,0,0,0,1
490,3,TypeC,29200,000000000000000000000000000001111110000000000000000000000000000000000000001111100000000000000000000000000000000000000000000111110000000000001111110000000000000111111000,0,0,0,35
491,4,TypeC,29200,000000000000000000000000000001111110000000000000000000000000000000000000001111100000000000000000000000000000000000000000000111110000000000001111110000000000000111111000,0,0,0,26
492,0,TypeA,54800,000011111111110000000000000000011111111110000000000000011111111110000000000000000000000000000000000000000111111111100000000000000000000000000000001111111111000000000000,0,0,0,68
493,1,TypeB,43800,000000111111110000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000011111111000000000000011111111000000000000000000001111111100000,0,0,0,9
494,2,TypeB,43800,000000111111110000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000011111111000000000000011111111000000000000000000001111111100000,0,0,0,7
495,3,TypeC,30600,000000111111000000000000000001111110000000000000000000011100000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,32
496,4,TypeC,30600,000000111111000000000000000001111110000000000000000000011100000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000111111000,0,0,0,35
497,0,TypeA,52600,000000111111111000000000000000011111111100000000000000000000000000011111111100000000000000000000000000011111111110000000000000000000000000000000000111111111000000000000,0,0,0,6
498,1,TypeB,39100,000000000000001111111100000000000000000000000000011111110000000000001111111100000000000000000000000000011111110000000000000000000000000000000000000001111111000000000000,0,0,0,2
499,2,TypeB,39100,000000000000001111111100000000000000000000000000011111110000000000001111111100000000000000000000000000011111110000000000000000000000000000000000000001111111000000000000,0,0,0,1
500,3,TypeC,31700,000000111111000000000000000000000000000000000000000011111100000000000001111100000000000000000000000000001111110000000000000000000000000000000000000111111000000000000000,0,0,0,44
501,4,TypeC,31700,000000111111000000000000000000000000000000000000000011111100000000000001111100000000000000000000000000001111110000000000000000000000000000000000000111111000000000000000,0,0,0,24
502,0,TypeA,53900,000000001111111111000000000000011111111100000000000000000000000000000001111111100000000000111111111100000000000000000000000000000000000000000000000000111111111100000000,0,0,0,1
503,1,TypeB,41500,000000000000000111111100000000000000000000000000000000000000000000000001111111100000000000000000011111110000000000000000111111110000000000000000000001111111000000000000,1,0,0,40
504,2,TypeB,41500,000000000000000111111100000000000000000000000000000000000000000000000001111111100000000000000000011111110000000000000000111111110000000000000000000001111111000000000000,1,0,0,23
505,3,TypeC,33400,000000000000011111000000000000000001111100000000000000000000000000011111100000000001111110000000000000000000000000000000000000000000000000000000000000111111000000000000,0,0,0,20
506,4,TypeC,33400,000000000000011111000000000000000001111100000000000000000000000000011111100000000001111110000000000000000000000000000000000000000000000000000000000000111111000000000000,0,0,0,16
507,0,TypeA,53400,000000111111111000000000000000000001111111111000000000000000000000000000000000000000000001111111110000000000000000000000000000000000011111111110000000000001111111111000,0,0,0,3
508,1,TypeB,44800,111111110000000000000000000000000000011111111000000000000000000000000000000000000000000000000000011111111000000000000000000000000000011111111000000000001111111100000000,0,0,0,18
509,2,TypeB,44800,111111110000000000000000000000000000011111111000000000000000000000000000000000000000000000000000011111111000000000000000000000000000011111111000000000001111111100000000,0,0,0,13
510,3,TypeC,30500,000011110000000000000000000000000001111110000000000000000000000000000000000000000000000001111100000000001111110000000000000000000000011111000000000000000000000000000000,0,0,0,11
511,4,TypeC,30500,000011110000000000000000000000000001111110000000000000000000000000000000000000000000000001111100000000001111110000000000000000000000011111000000000000000000000000000000,0,0,0,8
512,0,TypeA,54200,000000001111111111000000000000000001111111111000000000000000000000000000000001111111110000000000011111111100000000000000000000000000000000000000111111111000000000000000,0,0,0,5
513,1,TypeB,43800,000000000001111111000000000000000000011111111000000000000000000000000000000000111111110000000000000000000000000000000000000000011111111000000000000000001111111100000000,0,0,0,65
514,2,TypeB,43800,000000000001111111000000000000000000011111111000000000000000000000000000000000111111110000000000000000000000000000000000000000011111111000000000000000001111111100000000,0,0,0,25
515,3,TypeC,32500,000000000000011111000000000000000001111110000000000000000000011111100000000000000000000000000000000001111100000000000000000000000000000000000000111111000000000000000000,0,0,0,8
516,4,TypeC,32500,000000000000011111000000000000000001111110000000000000000000011111100000000000000000000000000000000001111100000000000000000000000000000000000000111111000000000000000000,0,0,0,9
517,0,TypeA,51700,000000111111111000000000000000011111111110000000000000000000011111111000000000000000000000000000011111111100000000000000000000000000011111111110000000000000000000000000,0,0,0,5
518,1,TypeB,43800,000000011111111000000000000000000000000000000000000000000000011111111000000000000000000000000000011111110000000000000000000000011111111000000000000000001111111100000000,0,0,0,9
519,2,TypeB,43800,000000011111111000000000000000000000000000000000000000000000011111111000000000000000000000000000011111110000000000000000000000011111111000000000000000001111111100000000,0,0,0,6
